datatype,image,model
imagenet,image_10546.jpg,ddcolor
imagenet,image_10547.jpg,siggraph_2016
imagenet,image_10548.jpg,larsson_2016
imagenet,image_10549.jpg,zhang_2016
imagenet,image_10550.jpg,larsson_2016
imagenet,image_10551.jpg,larsson_2016
imagenet,image_10552.jpg,larsson_2016
imagenet,image_10553.jpg,ddcolor
imagenet,image_10554.jpg,larsson_2016
imagenet,image_10555.jpg,siggraph_2016
imagenet,image_10556.jpg,larsson_2016
imagenet,image_10557.jpg,larsson_2016
imagenet,image_10558.jpg,ddcolor
imagenet,image_10559.jpg,larsson_2016
imagenet,image_10560.jpg,ddcolor
imagenet,image_10561.jpg,larsson_2016
imagenet,image_10562.jpg,larsson_2016
imagenet,image_10563.jpg,siggraph_2016
imagenet,image_10564.jpg,siggraph_2016
imagenet,image_10565.jpg,zhang_2016
imagenet,image_10566.jpg,zhang_2016
imagenet,image_10567.jpg,siggraph_2016
imagenet,image_10568.jpg,ddcolor
imagenet,image_10569.jpg,siggraph_2016
imagenet,image_10570.jpg,zhang_2016
imagenet,image_10571.jpg,larsson_2016
imagenet,image_10572.jpg,larsson_2016
imagenet,image_10573.jpg,siggraph_2016
imagenet,image_10574.jpg,zhang_2016
imagenet,image_10575.jpg,larsson_2016
imagenet,image_10576.jpg,larsson_2016
imagenet,image_10577.jpg,larsson_2016
imagenet,image_10578.jpg,siggraph_2016
imagenet,image_10579.jpg,siggraph_2016
imagenet,image_10580.jpg,larsson_2016
imagenet,image_10581.jpg,larsson_2016
imagenet,image_10582.jpg,larsson_2016
imagenet,image_10583.jpg,ddcolor
imagenet,image_10584.jpg,zhang_2016
imagenet,image_10585.jpg,larsson_2016
imagenet,image_10586.jpg,larsson_2016
imagenet,image_10587.jpg,larsson_2016
imagenet,image_10588.jpg,zhang_2016
imagenet,image_10589.jpg,ddcolor
imagenet,image_10590.jpg,siggraph_2016
imagenet,image_10591.jpg,zhang_2016
imagenet,image_10592.jpg,zhang_2016
imagenet,image_10593.jpg,ddcolor
imagenet,image_10594.jpg,larsson_2016
imagenet,image_10595.jpg,larsson_2016
imagenet,image_10596.jpg,larsson_2016
imagenet,image_10597.jpg,larsson_2016
imagenet,image_10598.jpg,larsson_2016
imagenet,image_10599.jpg,siggraph_2016
imagenet,image_10600.jpg,siggraph_2016
imagenet,image_10601.jpg,larsson_2016
imagenet,image_10602.jpg,larsson_2016
imagenet,image_10603.jpg,larsson_2016
imagenet,image_10604.jpg,larsson_2016
imagenet,image_10605.jpg,larsson_2016
imagenet,image_10606.jpg,siggraph_2016
imagenet,image_10607.jpg,zhang_2016
imagenet,image_10608.jpg,zhang_2016
imagenet,image_10609.jpg,larsson_2016
imagenet,image_10610.jpg,larsson_2016
imagenet,image_10611.jpg,larsson_2016
imagenet,image_10612.jpg,siggraph_2016
imagenet,image_10613.jpg,ddcolor
imagenet,image_10614.jpg,zhang_2016
imagenet,image_10615.jpg,zhang_2016
imagenet,image_10616.jpg,zhang_2016
imagenet,image_10617.jpg,larsson_2016
imagenet,image_10618.jpg,larsson_2016
imagenet,image_10619.jpg,ddcolor
imagenet,image_10620.jpg,larsson_2016
imagenet,image_10621.jpg,siggraph_2016
imagenet,image_10622.jpg,larsson_2016
imagenet,image_10623.jpg,larsson_2016
imagenet,image_10624.jpg,larsson_2016
imagenet,image_10625.jpg,zhang_2016
imagenet,image_10626.jpg,larsson_2016
imagenet,image_10627.jpg,larsson_2016
imagenet,image_10628.jpg,larsson_2016
imagenet,image_10629.jpg,larsson_2016
imagenet,image_10630.jpg,larsson_2016
imagenet,image_10631.jpg,ddcolor
imagenet,image_10632.jpg,larsson_2016
imagenet,image_10633.jpg,siggraph_2016
imagenet,image_10634.jpg,siggraph_2016
imagenet,image_10635.jpg,siggraph_2016
imagenet,image_10636.jpg,zhang_2016
imagenet,image_10637.jpg,siggraph_2016
imagenet,image_10638.jpg,siggraph_2016
imagenet,image_10639.jpg,larsson_2016
imagenet,image_10640.jpg,zhang_2016
imagenet,image_10641.jpg,ddcolor
imagenet,image_10642.jpg,larsson_2016
imagenet,image_10643.jpg,zhang_2016
imagenet,image_10644.jpg,siggraph_2016
imagenet,image_10645.jpg,siggraph_2016
imagenet,image_10646.jpg,larsson_2016
imagenet,image_10647.jpg,zhang_2016
imagenet,image_10648.jpg,zhang_2016
imagenet,image_10649.jpg,larsson_2016
imagenet,image_10650.jpg,zhang_2016
imagenet,image_10651.jpg,larsson_2016
imagenet,image_10652.jpg,larsson_2016
imagenet,image_10653.jpg,ddcolor
imagenet,image_10654.jpg,larsson_2016
imagenet,image_10655.jpg,larsson_2016
imagenet,image_10656.jpg,larsson_2016
imagenet,image_10657.jpg,ddcolor
imagenet,image_10658.jpg,siggraph_2016
imagenet,image_10659.jpg,larsson_2016
imagenet,image_10660.jpg,ddcolor
imagenet,image_10661.jpg,larsson_2016
imagenet,image_10662.jpg,larsson_2016
imagenet,image_10663.jpg,larsson_2016
imagenet,image_10664.jpg,zhang_2016
imagenet,image_10665.jpg,siggraph_2016
imagenet,image_10666.jpg,ddcolor
imagenet,image_10667.jpg,siggraph_2016
imagenet,image_10668.jpg,larsson_2016
imagenet,image_10669.jpg,larsson_2016
imagenet,image_10670.jpg,larsson_2016
imagenet,image_10671.jpg,larsson_2016
imagenet,image_10672.jpg,larsson_2016
imagenet,image_10673.jpg,larsson_2016
imagenet,image_10674.jpg,larsson_2016
imagenet,image_10675.jpg,siggraph_2016
imagenet,image_10676.jpg,larsson_2016
imagenet,image_10677.jpg,siggraph_2016
imagenet,image_10678.jpg,larsson_2016
imagenet,image_10679.jpg,larsson_2016
imagenet,image_10680.jpg,larsson_2016
imagenet,image_10681.jpg,zhang_2016
imagenet,image_10682.jpg,larsson_2016
imagenet,image_10683.jpg,larsson_2016
imagenet,image_10684.jpg,ddcolor
imagenet,image_10685.jpg,larsson_2016
imagenet,image_10686.jpg,larsson_2016
imagenet,image_10687.jpg,larsson_2016
imagenet,image_10688.jpg,larsson_2016
imagenet,image_10689.jpg,ddcolor
imagenet,image_10690.jpg,ddcolor
imagenet,image_10691.jpg,siggraph_2016
imagenet,image_10692.jpg,larsson_2016
imagenet,image_10693.jpg,larsson_2016
imagenet,image_10694.jpg,siggraph_2016
imagenet,image_10695.jpg,siggraph_2016
imagenet,image_10696.jpg,larsson_2016
imagenet,image_10697.jpg,larsson_2016
imagenet,image_10698.jpg,larsson_2016
imagenet,image_10699.jpg,larsson_2016
imagenet,image_10700.jpg,siggraph_2016
imagenet,image_10701.jpg,siggraph_2016
imagenet,image_10702.jpg,zhang_2016
imagenet,image_10703.jpg,larsson_2016
imagenet,image_10704.jpg,larsson_2016
imagenet,image_10705.jpg,zhang_2016
imagenet,image_10706.jpg,larsson_2016
imagenet,image_10707.jpg,ddcolor
imagenet,image_10708.jpg,larsson_2016
imagenet,image_10709.jpg,larsson_2016
imagenet,image_10710.jpg,siggraph_2016
imagenet,image_10711.jpg,larsson_2016
imagenet,image_10712.jpg,siggraph_2016
imagenet,image_10713.jpg,larsson_2016
imagenet,image_10714.jpg,ddcolor
imagenet,image_10715.jpg,larsson_2016
imagenet,image_10716.jpg,zhang_2016
imagenet,image_10717.jpg,siggraph_2016
imagenet,image_10718.jpg,larsson_2016
imagenet,image_10719.jpg,zhang_2016
imagenet,image_10720.jpg,siggraph_2016
imagenet,image_10721.jpg,larsson_2016
imagenet,image_10722.jpg,larsson_2016
imagenet,image_10723.jpg,siggraph_2016
imagenet,image_10724.jpg,siggraph_2016
imagenet,image_10725.jpg,larsson_2016
imagenet,image_10726.jpg,zhang_2016
imagenet,image_10727.jpg,larsson_2016
imagenet,image_10728.jpg,zhang_2016
imagenet,image_10729.jpg,ddcolor
imagenet,image_10730.jpg,larsson_2016
imagenet,image_10731.jpg,larsson_2016
imagenet,image_10732.jpg,ddcolor
imagenet,image_10733.jpg,siggraph_2016
imagenet,image_10734.jpg,larsson_2016
imagenet,image_10735.jpg,zhang_2016
imagenet,image_10736.jpg,larsson_2016
imagenet,image_10737.jpg,siggraph_2016
imagenet,image_10738.jpg,siggraph_2016
imagenet,image_10739.jpg,ddcolor
imagenet,image_10740.jpg,siggraph_2016
imagenet,image_10741.jpg,larsson_2016
imagenet,image_10742.jpg,larsson_2016
imagenet,image_10743.jpg,larsson_2016
imagenet,image_10744.jpg,larsson_2016
imagenet,image_10745.jpg,larsson_2016
imagenet,image_10746.jpg,larsson_2016
imagenet,image_10747.jpg,larsson_2016
imagenet,image_10748.jpg,zhang_2016
imagenet,image_10749.jpg,larsson_2016
imagenet,image_10750.jpg,larsson_2016
imagenet,image_10751.jpg,siggraph_2016
imagenet,image_10752.jpg,larsson_2016
imagenet,image_10753.jpg,larsson_2016
imagenet,image_10754.jpg,larsson_2016
imagenet,image_10755.jpg,siggraph_2016
imagenet,image_10756.jpg,ddcolor
imagenet,image_10757.jpg,larsson_2016
imagenet,image_10758.jpg,siggraph_2016
imagenet,image_10759.jpg,ddcolor
imagenet,image_10760.jpg,zhang_2016
imagenet,image_10761.jpg,siggraph_2016
imagenet,image_10762.jpg,zhang_2016
imagenet,image_10763.jpg,larsson_2016
imagenet,image_10764.jpg,larsson_2016
imagenet,image_10765.jpg,larsson_2016
imagenet,image_10766.jpg,larsson_2016
imagenet,image_10767.jpg,larsson_2016
imagenet,image_10768.jpg,siggraph_2016
imagenet,image_10769.jpg,zhang_2016
imagenet,image_10770.jpg,larsson_2016
imagenet,image_10771.jpg,siggraph_2016
imagenet,image_10772.jpg,larsson_2016
imagenet,image_10773.jpg,larsson_2016
imagenet,image_10774.jpg,ddcolor
imagenet,image_10775.jpg,larsson_2016
imagenet,image_10776.jpg,larsson_2016
imagenet,image_10777.jpg,larsson_2016
imagenet,image_10778.jpg,larsson_2016
imagenet,image_10779.jpg,larsson_2016
imagenet,image_10780.jpg,larsson_2016
imagenet,image_10781.jpg,larsson_2016
imagenet,image_10782.jpg,siggraph_2016
imagenet,image_10783.jpg,larsson_2016
imagenet,image_10784.jpg,ddcolor
imagenet,image_10785.jpg,larsson_2016
imagenet,image_10786.jpg,larsson_2016
imagenet,image_10787.jpg,larsson_2016
imagenet,image_10788.jpg,larsson_2016
imagenet,image_10789.jpg,siggraph_2016
imagenet,image_10790.jpg,ddcolor
imagenet,image_10791.jpg,ddcolor
imagenet,image_10792.jpg,siggraph_2016
imagenet,image_10793.jpg,larsson_2016
imagenet,image_10794.jpg,larsson_2016
imagenet,image_10795.jpg,siggraph_2016
imagenet,image_10796.jpg,larsson_2016
imagenet,image_10797.jpg,larsson_2016
imagenet,image_10798.jpg,larsson_2016
imagenet,image_10799.jpg,ddcolor
imagenet,image_10800.jpg,larsson_2016
imagenet,image_10801.jpg,siggraph_2016
imagenet,image_10802.jpg,siggraph_2016
imagenet,image_10803.jpg,siggraph_2016
imagenet,image_10804.jpg,larsson_2016
imagenet,image_10805.jpg,larsson_2016
imagenet,image_10806.jpg,larsson_2016
imagenet,image_10807.jpg,larsson_2016
imagenet,image_10808.jpg,larsson_2016
imagenet,image_10809.jpg,larsson_2016
imagenet,image_10810.jpg,larsson_2016
imagenet,image_10811.jpg,zhang_2016
imagenet,image_10812.jpg,larsson_2016
imagenet,image_10813.jpg,ddcolor
imagenet,image_10814.jpg,siggraph_2016
imagenet,image_10815.jpg,siggraph_2016
imagenet,image_10816.jpg,ddcolor
imagenet,image_10817.jpg,siggraph_2016
imagenet,image_10818.jpg,ddcolor
imagenet,image_10819.jpg,zhang_2016
imagenet,image_10820.jpg,siggraph_2016
imagenet,image_10821.jpg,larsson_2016
imagenet,image_10822.jpg,siggraph_2016
imagenet,image_10823.jpg,larsson_2016
imagenet,image_10824.jpg,siggraph_2016
imagenet,image_10825.jpg,ddcolor
imagenet,image_10826.jpg,larsson_2016
imagenet,image_10827.jpg,larsson_2016
imagenet,image_10828.jpg,larsson_2016
imagenet,image_10829.jpg,ddcolor
imagenet,image_10830.jpg,zhang_2016
imagenet,image_10831.jpg,larsson_2016
imagenet,image_10832.jpg,larsson_2016
imagenet,image_10833.jpg,larsson_2016
imagenet,image_10834.jpg,zhang_2016
imagenet,image_10835.jpg,larsson_2016
imagenet,image_10836.jpg,zhang_2016
imagenet,image_10837.jpg,siggraph_2016
imagenet,image_10838.jpg,siggraph_2016
imagenet,image_10839.jpg,larsson_2016
imagenet,image_10840.jpg,larsson_2016
imagenet,image_10841.jpg,siggraph_2016
imagenet,image_10842.jpg,larsson_2016
imagenet,image_10843.jpg,zhang_2016
imagenet,image_10844.jpg,larsson_2016
imagenet,image_10845.jpg,siggraph_2016
imagenet,image_10846.jpg,zhang_2016
imagenet,image_10847.jpg,ddcolor
imagenet,image_10848.jpg,ddcolor
imagenet,image_10849.jpg,zhang_2016
imagenet,image_10850.jpg,larsson_2016
imagenet,image_10851.jpg,larsson_2016
imagenet,image_10852.jpg,larsson_2016
imagenet,image_10853.jpg,larsson_2016
imagenet,image_10854.jpg,siggraph_2016
imagenet,image_10855.jpg,larsson_2016
imagenet,image_10856.jpg,ddcolor
imagenet,image_10857.jpg,larsson_2016
imagenet,image_10858.jpg,ddcolor
imagenet,image_10859.jpg,larsson_2016
imagenet,image_10860.jpg,ddcolor
imagenet,image_10861.jpg,siggraph_2016
imagenet,image_10862.jpg,ddcolor
imagenet,image_10863.jpg,zhang_2016
imagenet,image_10864.jpg,larsson_2016
imagenet,image_10865.jpg,siggraph_2016
imagenet,image_10866.jpg,larsson_2016
imagenet,image_10867.jpg,siggraph_2016
imagenet,image_10868.jpg,siggraph_2016
imagenet,image_10869.jpg,ddcolor
imagenet,image_10870.jpg,siggraph_2016
imagenet,image_10871.jpg,ddcolor
imagenet,image_10872.jpg,ddcolor
imagenet,image_10873.jpg,ddcolor
imagenet,image_10874.jpg,larsson_2016
imagenet,image_10875.jpg,ddcolor
imagenet,image_10876.jpg,siggraph_2016
imagenet,image_10877.jpg,siggraph_2016
imagenet,image_10878.jpg,larsson_2016
imagenet,image_10879.jpg,ddcolor
imagenet,image_10880.jpg,larsson_2016
imagenet,image_10881.jpg,larsson_2016
imagenet,image_10882.jpg,siggraph_2016
imagenet,image_10883.jpg,larsson_2016
imagenet,image_10884.jpg,ddcolor
imagenet,image_10885.jpg,zhang_2016
imagenet,image_10886.jpg,ddcolor
imagenet,image_10887.jpg,larsson_2016
imagenet,image_10888.jpg,siggraph_2016
imagenet,image_10889.jpg,larsson_2016
imagenet,image_10890.jpg,larsson_2016
imagenet,image_10891.jpg,larsson_2016
imagenet,image_10892.jpg,ddcolor
imagenet,image_10893.jpg,zhang_2016
imagenet,image_10894.jpg,larsson_2016
imagenet,image_10895.jpg,larsson_2016
imagenet,image_10896.jpg,larsson_2016
imagenet,image_10897.jpg,larsson_2016
imagenet,image_10898.jpg,ddcolor
imagenet,image_10899.jpg,zhang_2016
imagenet,image_10900.jpg,zhang_2016
imagenet,image_10901.jpg,larsson_2016
imagenet,image_10902.jpg,larsson_2016
imagenet,image_10903.jpg,larsson_2016
imagenet,image_10904.jpg,siggraph_2016
imagenet,image_10905.jpg,larsson_2016
imagenet,image_10906.jpg,larsson_2016
imagenet,image_10907.jpg,siggraph_2016
imagenet,image_10908.jpg,larsson_2016
imagenet,image_10909.jpg,larsson_2016
imagenet,image_10910.jpg,larsson_2016
imagenet,image_10911.jpg,larsson_2016
imagenet,image_10912.jpg,larsson_2016
imagenet,image_10913.jpg,larsson_2016
imagenet,image_10914.jpg,ddcolor
imagenet,image_10915.jpg,larsson_2016
imagenet,image_10916.jpg,ddcolor
imagenet,image_10917.jpg,larsson_2016
imagenet,image_10918.jpg,zhang_2016
imagenet,image_10919.jpg,siggraph_2016
imagenet,image_10920.jpg,larsson_2016
imagenet,image_10921.jpg,larsson_2016
imagenet,image_10922.jpg,larsson_2016
imagenet,image_10923.jpg,zhang_2016
imagenet,image_10924.jpg,larsson_2016
imagenet,image_10925.jpg,siggraph_2016
imagenet,image_10926.jpg,siggraph_2016
imagenet,image_10927.jpg,larsson_2016
imagenet,image_10928.jpg,siggraph_2016
imagenet,image_10929.jpg,larsson_2016
imagenet,image_10930.jpg,larsson_2016
imagenet,image_10931.jpg,siggraph_2016
imagenet,image_10932.jpg,larsson_2016
imagenet,image_10933.jpg,siggraph_2016
imagenet,image_10934.jpg,larsson_2016
imagenet,image_10935.jpg,larsson_2016
imagenet,image_10936.jpg,larsson_2016
imagenet,image_10937.jpg,larsson_2016
imagenet,image_10938.jpg,larsson_2016
imagenet,image_10939.jpg,larsson_2016
imagenet,image_10940.jpg,larsson_2016
imagenet,image_10941.jpg,siggraph_2016
imagenet,image_10942.jpg,siggraph_2016
imagenet,image_10943.jpg,siggraph_2016
imagenet,image_10944.jpg,larsson_2016
imagenet,image_10945.jpg,zhang_2016
imagenet,image_10946.jpg,larsson_2016
imagenet,image_10947.jpg,larsson_2016
imagenet,image_10948.jpg,zhang_2016
imagenet,image_10949.jpg,siggraph_2016
imagenet,image_10950.jpg,siggraph_2016
imagenet,image_10951.jpg,larsson_2016
imagenet,image_10952.jpg,larsson_2016
imagenet,image_10953.jpg,larsson_2016
imagenet,image_10954.jpg,larsson_2016
imagenet,image_10955.jpg,siggraph_2016
imagenet,image_10956.jpg,larsson_2016
imagenet,image_10957.jpg,larsson_2016
imagenet,image_10958.jpg,zhang_2016
imagenet,image_10959.jpg,larsson_2016
imagenet,image_10960.jpg,larsson_2016
imagenet,image_10961.jpg,larsson_2016
imagenet,image_10962.jpg,zhang_2016
imagenet,image_10963.jpg,larsson_2016
imagenet,image_10964.jpg,larsson_2016
imagenet,image_10965.jpg,larsson_2016
imagenet,image_10966.jpg,ddcolor
imagenet,image_10967.jpg,zhang_2016
imagenet,image_10968.jpg,zhang_2016
imagenet,image_10969.jpg,siggraph_2016
imagenet,image_10970.jpg,siggraph_2016
imagenet,image_10971.jpg,ddcolor
imagenet,image_10972.jpg,zhang_2016
imagenet,image_10973.jpg,larsson_2016
imagenet,image_10974.jpg,siggraph_2016
imagenet,image_10975.jpg,zhang_2016
imagenet,image_10976.jpg,ddcolor
imagenet,image_10977.jpg,larsson_2016
imagenet,image_10978.jpg,larsson_2016
imagenet,image_10979.jpg,larsson_2016
imagenet,image_10980.jpg,larsson_2016
imagenet,image_10981.jpg,larsson_2016
imagenet,image_10982.jpg,larsson_2016
imagenet,image_10983.jpg,larsson_2016
imagenet,image_10984.jpg,larsson_2016
imagenet,image_10985.jpg,siggraph_2016
imagenet,image_10986.jpg,siggraph_2016
imagenet,image_10987.jpg,zhang_2016
imagenet,image_10988.jpg,larsson_2016
imagenet,image_10989.jpg,larsson_2016
imagenet,image_10990.jpg,larsson_2016
imagenet,image_10991.jpg,siggraph_2016
imagenet,image_10992.jpg,larsson_2016
imagenet,image_10993.jpg,siggraph_2016
imagenet,image_10994.jpg,larsson_2016
imagenet,image_10995.jpg,larsson_2016
imagenet,image_10996.jpg,ddcolor
imagenet,image_10997.jpg,siggraph_2016
imagenet,image_10998.jpg,ddcolor
imagenet,image_10999.jpg,zhang_2016
imagenet,image_11000.jpg,siggraph_2016
imagenet,image_11001.jpg,larsson_2016
imagenet,image_11002.jpg,larsson_2016
imagenet,image_11003.jpg,larsson_2016
imagenet,image_11004.jpg,larsson_2016
imagenet,image_11005.jpg,ddcolor
imagenet,image_11006.jpg,siggraph_2016
imagenet,image_11007.jpg,siggraph_2016
imagenet,image_11008.jpg,zhang_2016
imagenet,image_11009.jpg,zhang_2016
imagenet,image_11010.jpg,ddcolor
imagenet,image_11011.jpg,larsson_2016
imagenet,image_11012.jpg,ddcolor
imagenet,image_11013.jpg,larsson_2016
imagenet,image_11014.jpg,ddcolor
imagenet,image_11015.jpg,ddcolor
imagenet,image_11016.jpg,ddcolor
imagenet,image_11017.jpg,larsson_2016
imagenet,image_11018.jpg,siggraph_2016
imagenet,image_11019.jpg,larsson_2016
imagenet,image_11020.jpg,zhang_2016
imagenet,image_11021.jpg,larsson_2016
imagenet,image_11022.jpg,zhang_2016
imagenet,image_11023.jpg,larsson_2016
imagenet,image_11024.jpg,siggraph_2016
imagenet,image_11025.jpg,larsson_2016
imagenet,image_11026.jpg,larsson_2016
imagenet,image_11027.jpg,larsson_2016
imagenet,image_11028.jpg,ddcolor
imagenet,image_11029.jpg,larsson_2016
imagenet,image_11030.jpg,larsson_2016
imagenet,image_11031.jpg,ddcolor
imagenet,image_11032.jpg,zhang_2016
imagenet,image_11033.jpg,larsson_2016
imagenet,image_11034.jpg,larsson_2016
imagenet,image_11035.jpg,ddcolor
imagenet,image_11036.jpg,zhang_2016
imagenet,image_11037.jpg,zhang_2016
imagenet,image_11038.jpg,ddcolor
imagenet,image_11039.jpg,larsson_2016
imagenet,image_11040.jpg,larsson_2016
imagenet,image_11041.jpg,larsson_2016
imagenet,image_11042.jpg,zhang_2016
imagenet,image_11043.jpg,larsson_2016
imagenet,image_11044.jpg,larsson_2016
imagenet,image_11045.jpg,siggraph_2016
imagenet,image_11046.jpg,larsson_2016
imagenet,image_11047.jpg,larsson_2016
imagenet,image_11048.jpg,larsson_2016
imagenet,image_11049.jpg,larsson_2016
imagenet,image_11050.jpg,ddcolor
imagenet,image_11051.jpg,zhang_2016
imagenet,image_11052.jpg,ddcolor
imagenet,image_11053.jpg,larsson_2016
imagenet,image_11054.jpg,larsson_2016
imagenet,image_11055.jpg,ddcolor
imagenet,image_11056.jpg,ddcolor
imagenet,image_11057.jpg,larsson_2016
imagenet,image_11058.jpg,larsson_2016
imagenet,image_11059.jpg,siggraph_2016
imagenet,image_11060.jpg,siggraph_2016
imagenet,image_11061.jpg,larsson_2016
imagenet,image_11062.jpg,siggraph_2016
imagenet,image_11063.jpg,siggraph_2016
imagenet,image_11064.jpg,ddcolor
imagenet,image_11065.jpg,larsson_2016
imagenet,image_11066.jpg,larsson_2016
imagenet,image_11067.jpg,zhang_2016
imagenet,image_11068.jpg,ddcolor
imagenet,image_11069.jpg,siggraph_2016
imagenet,image_11070.jpg,larsson_2016
imagenet,image_11071.jpg,siggraph_2016
imagenet,image_11072.jpg,siggraph_2016
imagenet,image_11073.jpg,ddcolor
imagenet,image_11074.jpg,larsson_2016
imagenet,image_11075.jpg,larsson_2016
imagenet,image_11076.jpg,larsson_2016
imagenet,image_11077.jpg,larsson_2016
imagenet,image_11078.jpg,siggraph_2016
imagenet,image_11079.jpg,zhang_2016
imagenet,image_11080.jpg,larsson_2016
imagenet,image_11081.jpg,siggraph_2016
imagenet,image_11082.jpg,ddcolor
imagenet,image_11083.jpg,larsson_2016
imagenet,image_11084.jpg,larsson_2016
imagenet,image_11085.jpg,larsson_2016
imagenet,image_11086.jpg,larsson_2016
imagenet,image_11087.jpg,siggraph_2016
imagenet,image_11088.jpg,larsson_2016
